Epoch, Loss, Dice Score, Dice Loss, CE Loss, SkelRec Loss, Time
334, -0.5485, 0.8419, 0.1581, 0.1130, -0.8196, 572.27
335, -0.5491, 0.8419, 0.1581, 0.1127, -0.8199, 571.54
336, -0.5481, 0.8417, 0.1583, 0.1132, -0.8196, 572.62
337, -0.5480, 0.8417, 0.1583, 0.1130, -0.8194, 571.20
338, -0.5515, 0.8428, 0.1572, 0.1117, -0.8204, 571.33
339, -0.5519, 0.8430, 0.1570, 0.1117, -0.8205, 570.79
340, -0.5483, 0.8419, 0.1581, 0.1132, -0.8197, 571.59
341, -0.5515, 0.8429, 0.1571, 0.1119, -0.8205, 576.13
342, -0.5507, 0.8426, 0.1574, 0.1121, -0.8202, 595.77
343, -0.5503, 0.8425, 0.1575, 0.1124, -0.8202, 589.41
344, -0.5514, 0.8427, 0.1573, 0.1117, -0.8204, 589.97
345, -0.5509, 0.8426, 0.1574, 0.1120, -0.8204, 584.74
346, -0.5506, 0.8425, 0.1575, 0.1123, -0.8204, 585.75
347, -0.5511, 0.8428, 0.1572, 0.1123, -0.8206, 593.38
348, -0.5524, 0.8433, 0.1567, 0.1116, -0.8207, 590.93
349, -0.5503, 0.8429, 0.1571, 0.1132, -0.8205, 591.82
350, -0.5515, 0.8430, 0.1570, 0.1120, -0.8205, 597.89
351, -0.5524, 0.8432, 0.1568, 0.1115, -0.8207, 590.26
352, -0.5536, 0.8434, 0.1566, 0.1112, -0.8213, 584.09
353, -0.5529, 0.8434, 0.1566, 0.1112, -0.8208, 595.75
354, -0.5524, 0.8433, 0.1567, 0.1119, -0.8210, 585.44
355, -0.5517, 0.8430, 0.1570, 0.1117, -0.8205, 600.86
356, -0.5500, 0.8427, 0.1573, 0.1131, -0.8204, 585.17
357, -0.5531, 0.8434, 0.1566, 0.1114, -0.8211, 600.59
358, -0.5541, 0.8438, 0.1562, 0.1110, -0.8213, 584.64
359, -0.5549, 0.8440, 0.1560, 0.1105, -0.8214, 571.31
360, -0.5557, 0.8443, 0.1557, 0.1103, -0.8217, 571.64
361, -0.5526, 0.8434, 0.1566, 0.1116, -0.8209, 571.63
362, -0.5538, 0.8439, 0.1561, 0.1115, -0.8213, 571.62
363, -0.5534, 0.8435, 0.1565, 0.1113, -0.8211, 570.63
364, -0.5552, 0.8442, 0.1558, 0.1106, -0.8216, 572.02
365, -0.5516, 0.8432, 0.1568, 0.1124, -0.8207, 571.41
366, -0.5554, 0.8443, 0.1557, 0.1105, -0.8216, 571.86
367, -0.5556, 0.8444, 0.1556, 0.1104, -0.8217, 571.12
368, -0.5538, 0.8439, 0.1561, 0.1113, -0.8212, 571.70
369, -0.5561, 0.8447, 0.1553, 0.1107, -0.8220, 571.52
370, -0.5547, 0.8440, 0.1560, 0.1109, -0.8216, 572.35
371, -0.5561, 0.8448, 0.1552, 0.1104, -0.8218, 571.69
372, -0.5561, 0.8446, 0.1554, 0.1104, -0.8219, 570.61
373, -0.5543, 0.8442, 0.1558, 0.1111, -0.8212, 571.42
374, -0.5567, 0.8446, 0.1554, 0.1097, -0.8218, 571.62
375, -0.5552, 0.8443, 0.1557, 0.1106, -0.8215, 571.45
376, -0.5562, 0.8447, 0.1553, 0.1102, -0.8218, 571.19
377, -0.5577, 0.8450, 0.1550, 0.1094, -0.8220, 571.12
378, -0.5570, 0.8451, 0.1549, 0.1105, -0.8224, 571.28
379, -0.5585, 0.8455, 0.1545, 0.1094, -0.8225, 569.72
380, -0.5570, 0.8450, 0.1550, 0.1100, -0.8220, 571.65
381, -0.5573, 0.8450, 0.1550, 0.1097, -0.8219, 571.59
382, -0.5579, 0.8453, 0.1547, 0.1097, -0.8223, 572.42
383, -0.5576, 0.8453, 0.1547, 0.1099, -0.8222, 571.24
384, -0.5570, 0.8448, 0.1552, 0.1098, -0.8221, 572.49
385, -0.5581, 0.8452, 0.1548, 0.1095, -0.8224, 571.14
386, -0.5600, 0.8459, 0.1541, 0.1086, -0.8227, 571.75
387, -0.5581, 0.8454, 0.1546, 0.1099, -0.8226, 570.96
388, -0.5578, 0.8453, 0.1547, 0.1100, -0.8225, 571.31
389, -0.5584, 0.8454, 0.1546, 0.1094, -0.8224, 571.21
390, -0.5582, 0.8456, 0.1544, 0.1101, -0.8228, 572.28
391, -0.5600, 0.8459, 0.1541, 0.1087, -0.8228, 570.70
392, -0.5595, 0.8457, 0.1543, 0.1091, -0.8229, 571.71
393, -0.5583, 0.8455, 0.1545, 0.1096, -0.8224, 571.13
394, -0.5601, 0.8463, 0.1537, 0.1091, -0.8229, 571.53
395, -0.5602, 0.8461, 0.1539, 0.1087, -0.8228, 570.54
396, -0.5592, 0.8458, 0.1542, 0.1092, -0.8226, 571.28
397, -0.5617, 0.8466, 0.1534, 0.1081, -0.8232, 570.96
398, -0.5606, 0.8461, 0.1539, 0.1086, -0.8231, 570.91
399, -0.5600, 0.8460, 0.1540, 0.1087, -0.8228, 570.10
400, -0.5591, 0.8460, 0.1540, 0.1096, -0.8227, 570.76
401, -0.5602, 0.8460, 0.1540, 0.1087, -0.8229, 570.65
402, -0.5601, 0.8462, 0.1538, 0.1089, -0.8228, 571.88
403, -0.5615, 0.8464, 0.1536, 0.1082, -0.8232, 590.16
404, -0.5623, 0.8467, 0.1533, 0.1079, -0.8235, 573.30
405, -0.5596, 0.8461, 0.1539, 0.1093, -0.8228, 572.74
406, -0.5625, 0.8470, 0.1530, 0.1080, -0.8236, 571.54
407, -0.5630, 0.8472, 0.1528, 0.1081, -0.8239, 572.86
408, -0.5621, 0.8470, 0.1530, 0.1084, -0.8235, 573.11
409, -0.5613, 0.8465, 0.1535, 0.1084, -0.8232, 572.97
410, -0.5627, 0.8470, 0.1530, 0.1079, -0.8237, 573.94
411, -0.5634, 0.8472, 0.1528, 0.1075, -0.8237, 574.38
412, -0.5625, 0.8471, 0.1529, 0.1080, -0.8234, 574.53
413, -0.5619, 0.8469, 0.1531, 0.1084, -0.8234, 573.97
414, -0.5604, 0.8464, 0.1536, 0.1091, -0.8231, 575.17
415, -0.5632, 0.8472, 0.1528, 0.1075, -0.8235, 575.03
416, -0.5637, 0.8474, 0.1526, 0.1076, -0.8239, 573.38
417, -0.5641, 0.8474, 0.1526, 0.1073, -0.8240, 572.93
418, -0.5635, 0.8473, 0.1527, 0.1075, -0.8237, 574.04
419, -0.5650, 0.8478, 0.1522, 0.1069, -0.8242, 574.27
420, -0.5627, 0.8471, 0.1529, 0.1079, -0.8235, 573.80
421, -0.5634, 0.8474, 0.1526, 0.1076, -0.8236, 572.16
422, -0.5628, 0.8471, 0.1529, 0.1080, -0.8237, 572.00
423, -0.5645, 0.8478, 0.1522, 0.1076, -0.8242, 572.02
424, -0.5642, 0.8476, 0.1524, 0.1074, -0.8240, 574.85
425, -0.5650, 0.8478, 0.1522, 0.1069, -0.8241, 574.09
426, -0.5644, 0.8476, 0.1524, 0.1073, -0.8241, 573.74
427, -0.5644, 0.8479, 0.1521, 0.1077, -0.8243, 574.05
428, -0.5647, 0.8477, 0.1523, 0.1071, -0.8241, 573.65
429, -0.5651, 0.8477, 0.1523, 0.1068, -0.8242, 572.60
430, -0.5673, 0.8488, 0.1512, 0.1061, -0.8247, 574.14
431, -0.5662, 0.8483, 0.1517, 0.1066, -0.8245, 574.17
432, -0.5641, 0.8479, 0.1521, 0.1082, -0.8244, 573.58
433, -0.5647, 0.8480, 0.1520, 0.1074, -0.8242, 572.29
434, -0.5669, 0.8484, 0.1516, 0.1061, -0.8246, 572.11
435, -0.5636, 0.8474, 0.1526, 0.1077, -0.8240, 572.62
436, -0.5645, 0.8478, 0.1522, 0.1073, -0.8240, 574.06
437, -0.5658, 0.8480, 0.1520, 0.1067, -0.8245, 572.74
438, -0.5657, 0.8480, 0.1520, 0.1068, -0.8244, 573.66
439, -0.5667, 0.8484, 0.1516, 0.1063, -0.8246, 572.96
440, -0.5644, 0.8478, 0.1522, 0.1075, -0.8242, 573.14
441, -0.5678, 0.8488, 0.1512, 0.1058, -0.8248, 573.70
442, -0.5680, 0.8491, 0.1509, 0.1060, -0.8249, 573.63
443, -0.5663, 0.8485, 0.1515, 0.1065, -0.8243, 573.94
444, -0.5683, 0.8492, 0.1508, 0.1056, -0.8248, 574.32
445, -0.5674, 0.8486, 0.1514, 0.1060, -0.8248, 570.50
446, -0.5674, 0.8485, 0.1515, 0.1059, -0.8248, 575.47
447, -0.5678, 0.8489, 0.1511, 0.1060, -0.8249, 572.11
448, -0.5700, 0.8494, 0.1506, 0.1049, -0.8255, 574.43
449, -0.5674, 0.8487, 0.1513, 0.1060, -0.8247, 573.32
450, -0.5682, 0.8490, 0.1510, 0.1057, -0.8249, 573.89
451, -0.5676, 0.8488, 0.1512, 0.1060, -0.8247, 573.91
452, -0.5685, 0.8491, 0.1509, 0.1057, -0.8251, 573.75
453, -0.5694, 0.8494, 0.1506, 0.1054, -0.8254, 573.66
454, -0.5690, 0.8494, 0.1506, 0.1053, -0.8250, 575.98
455, -0.5681, 0.8489, 0.1511, 0.1059, -0.8251, 573.88
456, -0.5697, 0.8495, 0.1505, 0.1053, -0.8256, 574.75
457, -0.5686, 0.8494, 0.1506, 0.1060, -0.8253, 574.13
458, -0.5694, 0.8495, 0.1505, 0.1053, -0.8253, 575.04
459, -0.5705, 0.8498, 0.1502, 0.1050, -0.8257, 574.59
460, -0.5674, 0.8490, 0.1510, 0.1065, -0.8249, 580.51
461, -0.5697, 0.8495, 0.1505, 0.1053, -0.8254, 586.02
462, -0.5691, 0.8494, 0.1506, 0.1055, -0.8251, 595.49
463, -0.5691, 0.8494, 0.1506, 0.1056, -0.8253, 592.23
464, -0.5694, 0.8497, 0.1503, 0.1056, -0.8254, 589.12
465, -0.5681, 0.8491, 0.1509, 0.1062, -0.8252, 591.21
466, -0.5717, 0.8502, 0.1498, 0.1045, -0.8260, 600.59
467, -0.5704, 0.8499, 0.1501, 0.1052, -0.8257, 596.20
468, -0.5698, 0.8496, 0.1504, 0.1053, -0.8255, 597.95
469, -0.5693, 0.8493, 0.1507, 0.1055, -0.8255, 586.54
470, -0.5706, 0.8501, 0.1499, 0.1051, -0.8256, 592.82
471, -0.5710, 0.8501, 0.1499, 0.1050, -0.8259, 593.79
472, -0.5715, 0.8502, 0.1498, 0.1045, -0.8259, 587.54
473, -0.5716, 0.8503, 0.1497, 0.1047, -0.8259, 597.43
474, -0.5706, 0.8502, 0.1498, 0.1053, -0.8257, 596.30
475, -0.5723, 0.8505, 0.1495, 0.1043, -0.8262, 598.22
476, -0.5717, 0.8503, 0.1497, 0.1047, -0.8261, 612.88
477, -0.5713, 0.8502, 0.1498, 0.1047, -0.8257, 607.29
478, -0.5706, 0.8501, 0.1499, 0.1052, -0.8257, 599.95
479, -0.5716, 0.8504, 0.1496, 0.1048, -0.8260, 615.46
480, -0.5724, 0.8506, 0.1494, 0.1043, -0.8262, 600.33
481, -0.5716, 0.8504, 0.1496, 0.1048, -0.8260, 608.20
482, -0.5736, 0.8509, 0.1491, 0.1039, -0.8266, 619.87
483, -0.5721, 0.8505, 0.1495, 0.1043, -0.8260, 602.32
484, -0.5730, 0.8508, 0.1492, 0.1041, -0.8263, 614.24
485, -0.5752, 0.8517, 0.1483, 0.1035, -0.8270, 605.95
486, -0.5709, 0.8502, 0.1498, 0.1053, -0.8260, 605.23
487, -0.5729, 0.8508, 0.1492, 0.1043, -0.8264, 607.09
488, -0.5727, 0.8506, 0.1494, 0.1039, -0.8260, 613.67
489, -0.5709, 0.8501, 0.1499, 0.1049, -0.8257, 608.32
490, -0.5727, 0.8509, 0.1491, 0.1044, -0.8262, 610.45
491, -0.5728, 0.8508, 0.1492, 0.1042, -0.8261, 609.53
492, -0.5754, 0.8514, 0.1486, 0.1028, -0.8268, 589.22
493, -0.5729, 0.8507, 0.1493, 0.1041, -0.8263, 596.85
494, -0.5732, 0.8511, 0.1489, 0.1042, -0.8263, 583.26
495, -0.5732, 0.8508, 0.1492, 0.1039, -0.8263, 575.38
496, -0.5718, 0.8502, 0.1498, 0.1045, -0.8261, 574.79
497, -0.5751, 0.8515, 0.1485, 0.1032, -0.8267, 574.48
498, -0.5740, 0.8511, 0.1489, 0.1036, -0.8265, 575.01
499, -0.5764, 0.8520, 0.1480, 0.1027, -0.8272, 573.49
500, -0.5729, 0.8507, 0.1493, 0.1041, -0.8263, 574.67
501, -0.5738, 0.8512, 0.1488, 0.1040, -0.8266, 574.59
502, -0.5729, 0.8513, 0.1487, 0.1051, -0.8267, 588.38
503, -0.5729, 0.8511, 0.1489, 0.1047, -0.8265, 596.47
504, -0.5751, 0.8517, 0.1483, 0.1034, -0.8269, 587.55
505, -0.5771, 0.8523, 0.1477, 0.1025, -0.8272, 596.97
506, -0.5763, 0.8520, 0.1480, 0.1029, -0.8272, 587.02
507, -0.5756, 0.8518, 0.1482, 0.1030, -0.8268, 596.73
508, -0.5762, 0.8520, 0.1480, 0.1029, -0.8271, 592.20
509, -0.5740, 0.8515, 0.1485, 0.1042, -0.8267, 592.44
510, -0.5773, 0.8522, 0.1478, 0.1023, -0.8274, 596.37
511, -0.5740, 0.8512, 0.1488, 0.1038, -0.8266, 587.01
512, -0.5753, 0.8517, 0.1483, 0.1033, -0.8270, 597.44
513, -0.5763, 0.8520, 0.1480, 0.1027, -0.8271, 587.02
514, -0.5772, 0.8523, 0.1477, 0.1024, -0.8272, 596.84
515, -0.5755, 0.8517, 0.1483, 0.1033, -0.8271, 589.79
516, -0.5764, 0.8519, 0.1481, 0.1026, -0.8271, 594.48
517, -0.5764, 0.8520, 0.1480, 0.1027, -0.8272, 592.73
518, -0.5764, 0.8520, 0.1480, 0.1030, -0.8274, 590.28
519, -0.5754, 0.8516, 0.1484, 0.1035, -0.8272, 596.35
520, -0.5755, 0.8521, 0.1479, 0.1038, -0.8271, 588.05
521, -0.5768, 0.8522, 0.1478, 0.1027, -0.8273, 595.17
522, -0.5761, 0.8522, 0.1478, 0.1035, -0.8274, 586.45
523, -0.5784, 0.8528, 0.1472, 0.1021, -0.8278, 596.77
524, -0.5754, 0.8519, 0.1481, 0.1036, -0.8271, 585.99
525, -0.5769, 0.8524, 0.1476, 0.1028, -0.8273, 596.53
526, -0.5769, 0.8523, 0.1477, 0.1026, -0.8273, 590.30
527, -0.5791, 0.8532, 0.1468, 0.1021, -0.8281, 591.87
528, -0.5771, 0.8524, 0.1476, 0.1027, -0.8274, 595.65
529, -0.5770, 0.8523, 0.1477, 0.1028, -0.8275, 589.54
530, -0.5773, 0.8524, 0.1476, 0.1025, -0.8274, 596.75
531, -0.5777, 0.8526, 0.1474, 0.1024, -0.8275, 574.66
532, -0.5752, 0.8516, 0.1484, 0.1034, -0.8269, 573.25
533, -0.5783, 0.8528, 0.1472, 0.1021, -0.8276, 574.60
534, -0.5798, 0.8532, 0.1468, 0.1015, -0.8280, 574.94
535, -0.5792, 0.8531, 0.1469, 0.1017, -0.8278, 574.09
536, -0.5767, 0.8522, 0.1478, 0.1030, -0.8275, 575.47
537, -0.5789, 0.8530, 0.1470, 0.1019, -0.8279, 575.09
538, -0.5768, 0.8523, 0.1477, 0.1029, -0.8274, 576.16
539, -0.5784, 0.8527, 0.1473, 0.1020, -0.8277, 573.95
540, -0.5787, 0.8529, 0.1471, 0.1018, -0.8277, 574.70
541, -0.5767, 0.8522, 0.1478, 0.1029, -0.8274, 574.25
542, -0.5778, 0.8527, 0.1473, 0.1023, -0.8274, 576.02
543, -0.5784, 0.8529, 0.1471, 0.1023, -0.8277, 574.44
544, -0.5786, 0.8529, 0.1471, 0.1023, -0.8280, 575.21
545, -0.5786, 0.8529, 0.1471, 0.1019, -0.8276, 574.48
546, -0.5812, 0.8538, 0.1462, 0.1009, -0.8283, 575.72
547, -0.5804, 0.8537, 0.1463, 0.1015, -0.8282, 574.93
548, -0.5785, 0.8529, 0.1471, 0.1023, -0.8278, 576.89
549, -0.5778, 0.8528, 0.1472, 0.1027, -0.8276, 575.40
550, -0.5791, 0.8531, 0.1469, 0.1021, -0.8280, 574.65
551, -0.5798, 0.8533, 0.1467, 0.1013, -0.8278, 573.26
552, -0.5763, 0.8524, 0.1476, 0.1034, -0.8273, 575.81
553, -0.5817, 0.8542, 0.1458, 0.1010, -0.8285, 576.27
554, -0.5780, 0.8527, 0.1473, 0.1024, -0.8276, 574.89
555, -0.5818, 0.8539, 0.1461, 0.1007, -0.8285, 574.58
556, -0.5810, 0.8538, 0.1462, 0.1014, -0.8285, 574.98
557, -0.5790, 0.8531, 0.1469, 0.1020, -0.8279, 575.34
558, -0.5790, 0.8531, 0.1469, 0.1021, -0.8280, 575.28
559, -0.5792, 0.8533, 0.1467, 0.1023, -0.8281, 575.21
560, -0.5791, 0.8532, 0.1468, 0.1020, -0.8279, 575.60
561, -0.5797, 0.8533, 0.1467, 0.1018, -0.8281, 574.47
562, -0.5821, 0.8541, 0.1459, 0.1007, -0.8287, 574.47
563, -0.5800, 0.8533, 0.1467, 0.1016, -0.8283, 574.55
564, -0.5822, 0.8542, 0.1458, 0.1006, -0.8286, 575.87
565, -0.5803, 0.8535, 0.1465, 0.1013, -0.8282, 574.95
566, -0.5817, 0.8540, 0.1460, 0.1007, -0.8284, 575.86
567, -0.5811, 0.8537, 0.1463, 0.1012, -0.8286, 574.20
568, -0.5788, 0.8531, 0.1469, 0.1022, -0.8279, 573.71
569, -0.5815, 0.8539, 0.1461, 0.1009, -0.8286, 574.17
570, -0.5832, 0.8545, 0.1455, 0.1002, -0.8288, 575.36
571, -0.5811, 0.8538, 0.1462, 0.1012, -0.8285, 556.72
572, -0.5828, 0.8544, 0.1456, 0.1004, -0.8288, 362.85
573, -0.5820, 0.8542, 0.1458, 0.1009, -0.8287, 319.07
574, -0.5814, 0.8539, 0.1461, 0.1010, -0.8284, 319.11
575, -0.5794, 0.8533, 0.1467, 0.1020, -0.8281, 318.93
576, -0.5830, 0.8545, 0.1455, 0.1004, -0.8289, 318.66
577, -0.5811, 0.8538, 0.1462, 0.1011, -0.8283, 319.13
578, -0.5816, 0.8541, 0.1459, 0.1013, -0.8289, 318.72
579, -0.5815, 0.8541, 0.1459, 0.1014, -0.8287, 318.00
580, -0.5823, 0.8543, 0.1457, 0.1007, -0.8287, 318.14
581, -0.5814, 0.8539, 0.1461, 0.1010, -0.8285, 318.30
582, -0.5820, 0.8542, 0.1458, 0.1010, -0.8287, 318.66
583, -0.5815, 0.8541, 0.1459, 0.1013, -0.8287, 317.86
584, -0.5812, 0.8539, 0.1461, 0.1012, -0.8285, 318.93
585, -0.5823, 0.8544, 0.1456, 0.1008, -0.8287, 318.08
586, -0.5848, 0.8551, 0.1449, 0.0997, -0.8293, 317.92
587, -0.5814, 0.8540, 0.1460, 0.1011, -0.8285, 317.76
588, -0.5829, 0.8545, 0.1455, 0.1006, -0.8290, 318.07
589, -0.5852, 0.8553, 0.1447, 0.0994, -0.8293, 318.28
590, -0.5802, 0.8535, 0.1465, 0.1015, -0.8282, 318.53
591, -0.5826, 0.8543, 0.1457, 0.1007, -0.8290, 318.39
592, -0.5810, 0.8539, 0.1461, 0.1012, -0.8284, 318.50
593, -0.5843, 0.8549, 0.1451, 0.0997, -0.8292, 318.80
594, -0.5842, 0.8550, 0.1450, 0.1000, -0.8293, 318.75
595, -0.5845, 0.8550, 0.1450, 0.1000, -0.8295, 314.55
596, -0.5823, 0.8542, 0.1458, 0.1007, -0.8288, 318.81
597, -0.5840, 0.8550, 0.1450, 0.1001, -0.8292, 318.31
598, -0.5846, 0.8549, 0.1451, 0.0996, -0.8293, 319.14
599, -0.5816, 0.8539, 0.1461, 0.1011, -0.8288, 318.59
600, -0.5842, 0.8550, 0.1450, 0.1002, -0.8294, 318.62
601, -0.5808, 0.8538, 0.1462, 0.1015, -0.8284, 318.34
602, -0.5856, 0.8554, 0.1446, 0.0993, -0.8294, 318.87
603, -0.5834, 0.8547, 0.1453, 0.1003, -0.8290, 318.90
604, -0.5866, 0.8558, 0.1442, 0.0990, -0.8299, 318.50
605, -0.5835, 0.8549, 0.1451, 0.1002, -0.8289, 318.30
606, -0.5827, 0.8547, 0.1453, 0.1009, -0.8288, 319.36
607, -0.5852, 0.8552, 0.1448, 0.0994, -0.8294, 318.57
608, -0.5836, 0.8548, 0.1452, 0.1003, -0.8292, 318.53
609, -0.5849, 0.8553, 0.1447, 0.0998, -0.8294, 318.56
610, -0.5843, 0.8550, 0.1450, 0.0999, -0.8292, 319.14
611, -0.5831, 0.8547, 0.1453, 0.1004, -0.8287, 318.96
612, -0.5859, 0.8555, 0.1445, 0.0994, -0.8297, 318.82
613, -0.5833, 0.8552, 0.1448, 0.1012, -0.8294, 317.62
614, -0.5848, 0.8553, 0.1447, 0.0996, -0.8291, 318.30
615, -0.5860, 0.8558, 0.1442, 0.0996, -0.8298, 318.72
616, -0.5857, 0.8555, 0.1445, 0.0996, -0.8298, 318.86
617, -0.5829, 0.8548, 0.1452, 0.1007, -0.8289, 318.96
618, -0.5849, 0.8552, 0.1448, 0.0999, -0.8295, 319.35
619, -0.5839, 0.8549, 0.1451, 0.1003, -0.8293, 318.94
620, -0.5856, 0.8554, 0.1446, 0.0996, -0.8298, 318.59
621, -0.5858, 0.8556, 0.1444, 0.0995, -0.8296, 315.81
622, -0.5871, 0.8564, 0.1436, 0.0993, -0.8301, 318.41
623, -0.5840, 0.8551, 0.1449, 0.1001, -0.8291, 319.07
624, -0.5861, 0.8555, 0.1445, 0.0994, -0.8300, 319.59
625, -0.5849, 0.8553, 0.1447, 0.0998, -0.8294, 318.61
626, -0.5877, 0.8562, 0.1438, 0.0988, -0.8303, 318.61
627, -0.5891, 0.8566, 0.1434, 0.0981, -0.8306, 318.89
628, -0.5867, 0.8560, 0.1440, 0.0993, -0.8300, 318.35
629, -0.5858, 0.8556, 0.1444, 0.0996, -0.8297, 317.65
630, -0.5854, 0.8554, 0.1446, 0.0996, -0.8295, 317.98
631, -0.5880, 0.8563, 0.1437, 0.0984, -0.8301, 317.92
632, -0.5866, 0.8560, 0.1440, 0.0993, -0.8299, 318.10
633, -0.5856, 0.8555, 0.1445, 0.0994, -0.8295, 318.02
634, -0.5878, 0.8562, 0.1438, 0.0985, -0.8301, 318.06
635, -0.5864, 0.8559, 0.1441, 0.0994, -0.8299, 318.35
636, -0.5886, 0.8564, 0.1436, 0.0983, -0.8305, 318.01
637, -0.5855, 0.8556, 0.1444, 0.0995, -0.8294, 318.04
638, -0.5845, 0.8553, 0.1447, 0.1002, -0.8293, 318.17
639, -0.5871, 0.8560, 0.1440, 0.0991, -0.8302, 317.91
640, -0.5855, 0.8554, 0.1446, 0.0996, -0.8296, 318.59
641, -0.5871, 0.8559, 0.1441, 0.0989, -0.8300, 318.07
642, -0.5882, 0.8564, 0.1436, 0.0985, -0.8304, 318.76
643, -0.5871, 0.8560, 0.1440, 0.0989, -0.8300, 318.50
644, -0.5876, 0.8562, 0.1438, 0.0987, -0.8301, 318.64
645, -0.5869, 0.8560, 0.1440, 0.0992, -0.8301, 318.59
646, -0.5871, 0.8560, 0.1440, 0.0988, -0.8299, 317.99
647, -0.5876, 0.8562, 0.1438, 0.0988, -0.8302, 318.33
648, -0.5890, 0.8567, 0.1433, 0.0982, -0.8305, 315.66
649, -0.5874, 0.8561, 0.1439, 0.0989, -0.8302, 318.16
650, -0.5901, 0.8570, 0.1430, 0.0977, -0.8308, 318.80
651, -0.5888, 0.8567, 0.1433, 0.0984, -0.8306, 318.00
652, -0.5865, 0.8561, 0.1439, 0.0995, -0.8298, 318.15
653, -0.5863, 0.8560, 0.1440, 0.0995, -0.8299, 318.03
654, -0.5893, 0.8567, 0.1433, 0.0980, -0.8306, 317.89
655, -0.5886, 0.8566, 0.1434, 0.0984, -0.8304, 318.61
656, -0.5867, 0.8561, 0.1439, 0.0995, -0.8301, 318.08
657, -0.5880, 0.8563, 0.1437, 0.0987, -0.8304, 318.28
658, -0.5893, 0.8568, 0.1432, 0.0982, -0.8307, 318.70
659, -0.5880, 0.8565, 0.1435, 0.0989, -0.8304, 317.81
660, -0.5883, 0.8565, 0.1435, 0.0985, -0.8304, 318.41
661, -0.5878, 0.8563, 0.1437, 0.0987, -0.8301, 317.67
662, -0.5873, 0.8563, 0.1437, 0.0992, -0.8302, 318.01
663, -0.5897, 0.8571, 0.1429, 0.0982, -0.8308, 318.24
664, -0.5873, 0.8560, 0.1440, 0.0989, -0.8302, 318.72
665, -0.5875, 0.8562, 0.1438, 0.0991, -0.8304, 318.11
666, -0.5881, 0.8563, 0.1437, 0.0986, -0.8303, 317.98
